order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,EGP,list_price_egp
1384,2,142,2,3199.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1384,3,89,1,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1384,4,97,1,349.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
1385,1,24,2,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
1385,2,145,1,1799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
1385,3,39,2,1499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
1385,4,135,1,1499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
1386,1,292,1,369.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,17708.281934849998
1386,2,262,1,249.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,11964.90013485
1386,3,306,1,899.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1386,4,150,1,4499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,215376.33888484997
1387,1,106,1,449.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
1388,1,251,1,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1389,1,85,2,329.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,15793.82133485
1389,2,171,2,3199.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1389,3,227,1,319.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1390,1,41,2,1469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,70355.94843485
1390,2,27,2,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1390,3,306,1,899.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1390,4,104,1,481.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23068.77161485
1390,5,147,2,1799.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
1391,1,223,2,529.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,25366.12433485
1391,2,295,2,319.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1391,3,277,1,369.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,17708.281934849998
1392,2,240,2,899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1393,1,92,1,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1393,2,82,1,659.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
1393,3,47,2,5299.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
1394,1,165,2,2499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1395,1,204,1,3599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,172300.97538484997
1395,2,48,2,1499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
1395,3,180,2,919.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,44032.11518485
1395,4,226,1,679.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,32545.35158485
1396,1,57,1,1999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
1396,2,181,1,2199.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,105294.85438484998
1397,1,127,2,469.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
1397,2,139,1,2999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1397,3,7,1,3999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
1397,4,249,1,749.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1397,5,78,2,647.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
1398,1,69,2,416.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1398,2,53,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1399,1,210,2,1549.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
1399,2,224,1,479.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,22973.04858485
1399,3,127,2,469.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
1399,4,28,1,2499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1400,1,24,2,549.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
1400,2,217,2,909.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,43553.500034849996
1400,3,275,1,229.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,11007.66983485
1400,4,90,1,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1401,1,112,1,379.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,18186.89708485
1401,2,230,1,429.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,20579.97283485
1401,3,254,2,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1402,1,189,2,2799.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1402,2,28,2,2499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1402,3,203,1,4999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1402,4,273,1,289.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,13879.360734849999
1403,1,93,2,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1404,1,112,2,379.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,18186.89708485
1404,2,220,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
1404,3,193,2,2799.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1405,1,162,2,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1406,1,230,2,429.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,20579.97283485
1406,2,113,1,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1407,1,300,1,799.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
1407,2,36,2,832.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
1407,3,266,1,399.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19144.12738485
1407,4,35,1,832.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
1408,1,23,2,299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
1408,2,166,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1408,3,114,1,579.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,27759.20008485
1408,4,137,2,2599.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,124392.07748499999
1409,1,301,2,899.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1409,2,170,1,1299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,62219.49088485
1409,3,171,2,3199.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1409,4,265,1,289.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,13879.360734849999
1409,5,222,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
1410,1,205,2,4999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1410,2,203,2,4999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1410,3,304,1,679.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,32545.35158485
1411,1,9,1,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1411,2,308,2,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1412,1,180,2,919.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,44032.11518485
1412,2,43,1,5299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
1412,3,109,2,416.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1413,1,297,2,279.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,13400.74558485
1414,1,162,2,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1414,2,292,2,369.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,17708.281934849998
1415,1,31,2,1632.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,78157.37537985
1415,2,17,1,429.0,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,20532.589935
1415,3,264,2,249.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,11964.90013485
1415,4,245,1,659.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
1416,1,194,1,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
1416,2,242,2,699.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,33502.58188485
1416,3,92,2,209.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1417,1,219,2,639.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,30630.890984849997
1418,1,120,2,2499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1418,2,243,2,679.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,32545.35158485
1419,1,124,1,1499.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,71744.410985
1419,2,235,2,899.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1419,3,234,1,899.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1420,1,197,1,2299.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
1420,2,194,2,3499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
1420,3,128,1,1899.0,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,90889.016985
1421,1,298,2,279.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,13400.74558485
1422,1,80,2,761.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,36469.99581485
1422,2,180,2,919.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,44032.11518485
1422,3,243,1,679.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,32545.35158485
1423,1,249,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1423,2,71,1,416.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1423,3,302,1,449.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,21537.20313485
1423,4,113,2,489.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1424,1,140,2,4999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1425,1,227,2,319.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1425,3,93,1,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1425,4,54,2,3199.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1425,5,145,2,1799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
1426,1,215,1,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1426,2,20,2,599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
1426,3,281,1,319.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1427,1,230,2,429.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,20579.97283485
1427,2,139,1,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1427,3,164,2,1549.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
1428,1,216,2,899.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1428,2,126,1,469.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
1428,3,187,2,2799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1428,4,28,1,2499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1428,5,194,2,3499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,167514.82388485
1429,1,70,2,659.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
1430,1,221,1,319.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1430,2,281,1,319.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1431,1,207,1,3999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
1431,2,53,1,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1431,3,252,1,2999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1431,4,254,1,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1432,1,161,1,1899.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,90889.016985
1433,1,264,1,249.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,11964.90013485
1434,1,229,2,429.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,20579.97283485
1434,2,198,1,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1434,3,286,2,279.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,13400.74558485
1434,4,61,2,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1435,1,141,2,1599.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,76577.94538485
1435,2,29,1,999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1435,3,60,1,1559.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,74663.48478484999
1435,4,260,1,799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
1436,1,244,2,559.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,26801.96978485
1437,1,141,2,1599.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,76577.94538485
1438,1,225,1,959.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,45946.57578485
1438,2,140,1,4999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1438,3,81,2,1099.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,52647.18788485
1438,4,137,1,2599.0,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,124392.07748499999
1438,5,190,2,2799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1439,1,42,1,2299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
1439,3,102,2,489.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1439,4,149,1,7499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,358960.88388484996
1440,1,116,2,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1440,2,109,1,416.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1440,3,186,1,4499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,215376.33888484997
1440,4,178,2,749.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1440,5,67,2,250.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12012.76164985
1441,1,6,1,469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
1441,2,242,2,699.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,33502.58188485
1441,3,46,1,1409.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,67484.25753485
1442,1,160,1,4499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,215376.33888484997
1442,2,220,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
1442,3,271,2,209.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1443,1,160,1,4499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,215376.33888484997
1443,2,57,1,1999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,95722.55138485
1443,3,101,2,339.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
1444,1,90,1,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1444,2,128,2,1899.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,90889.016985
1445,1,219,2,639.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,30630.890984849997
1445,2,52,1,875.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,41926.20852485
1445,3,123,2,999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1446,1,227,1,319.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1446,2,233,2,639.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,30630.890984849997
1446,3,234,2,899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1447,1,148,1,5499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,263237.85388485
1448,1,239,1,749.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1449,1,159,1,2299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,110081.00588484999
1449,2,55,1,2699.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,129225.61188484998
1449,3,260,2,799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
1449,4,252,2,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1449,5,14,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485
1450,1,98,1,489.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1450,2,173,2,3199.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1450,3,299,1,559.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,26801.96978485
1450,4,209,2,2999.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1450,5,235,2,899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1451,1,117,1,1469.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,70355.94843485
1452,1,99,2,299.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
1452,2,234,1,899.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1452,4,109,2,416.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1453,1,89,2,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1454,1,283,1,319.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1454,2,35,2,832.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
1454,3,124,1,1499.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71744.410985
1454,4,38,2,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
1455,1,101,2,339.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
1455,2,254,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1453,1,89,2,209.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1454,1,283,1,319.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1454,2,35,2,832.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,39868.16337985
1454,3,124,1,1499.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71744.410985
1454,4,38,2,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
1455,1,101,2,339.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,16272.436484849999
1455,2,254,1,749.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1456,1,193,2,2799.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1456,2,246,1,639.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,30630.890984849997
1456,4,272,1,289.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,13879.360734849999
1456,5,126,1,469.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22494.433434849998
1457,1,113,1,489.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1457,2,111,1,470.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
1457,4,152,2,2499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1458,1,295,2,319.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,15315.20618485
1458,2,105,1,533.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,25557.570394849998
1458,3,12,1,549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,26323.35463485
1458,4,78,2,647.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,31013.783104849997
1459,1,258,1,1259.9,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,60300.722748500004
1460,1,201,1,4499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,215376.33888484997
1460,2,76,1,299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,14357.975884849999
1460,3,167,1,749.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1460,4,7,2,3999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,191445.58138484997
1460,5,123,2,999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1461,1,48,1,1499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
1461,2,242,2,699.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,33502.58188485
1462,2,25,1,499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23930.27888485
1462,3,223,1,529.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,25366.12433485
1462,4,294,1,369.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,17708.281934849998
1462,5,251,1,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1463,1,51,2,6499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,311099.36888484994
1463,2,168,1,1549.0,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
1464,1,109,2,416.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,19957.77313985
1464,2,124,1,1499.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,71744.410985
1464,3,165,2,2499.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1464,4,151,2,1549.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,74184.86963485
1465,1,70,2,659.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
1466,1,310,2,899.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1466,2,251,1,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1466,3,163,2,1349.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,64565.183735
1466,4,39,2,1499.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
1467,1,18,1,449.0,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,21489.820235
1467,2,115,1,3199.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1467,3,278,2,369.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,17708.281934849998
1468,2,58,1,4999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,239307.09638484998
1468,3,50,2,5999.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,287168.61138485
1469,1,77,2,799.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
1469,2,237,2,849.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,40681.809134849995
1469,3,182,1,2499.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,119653.30888484998
1469,4,100,2,489.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1470,1,110,2,470.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,22542.29494985
1470,2,287,1,279.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,13400.74558485
1470,3,252,2,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1471,1,59,2,2599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,124439.46038484998
1471,2,136,1,1799.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,86150.24838485
1472,2,300,1,799.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,38288.73338485
1473,2,102,1,489.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1474,1,301,1,899.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1474,2,123,1,999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1475,1,306,2,899.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1475,2,261,2,899.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1475,3,161,2,1899.0,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,90889.016985
1475,4,248,2,599.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,28716.43038485
1476,1,142,2,3199.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,153156.36938484997
1476,2,91,2,349.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,16751.05163485
1476,3,43,1,5299.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,253665.55088484997
1476,4,191,1,2799.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,134011.76338484997
1476,5,265,2,289.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,13879.360734849999
1477,1,210,2,1549.0,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,74137.486735
1478,1,100,2,489.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,23451.66373485
1478,2,123,1,999.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,47861.03638485
1479,1,252,1,2999.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,143584.06638484998
1479,2,256,1,899.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,43074.88488485
1480,1,308,2,749.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1480,2,82,2,659.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,31588.12128485
1480,3,92,2,209.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,10050.43953485
1480,4,225,2,959.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,45946.57578485
1481,1,53,2,749.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,35895.657634849995
1481,2,130,1,919.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,44032.11518485
1482,1,48,1,1499.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,71791.79388484999
